Time,BPOS,DBTM,DMEA,HKLA,MFIA,RPMA,SPPA,TQA,TV01,TVT,WOBA
2023-08-04T00:00:00.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,18.36,81.85,0
2023-08-04T00:00:05.0000000Z,0.32,917.14,4883.01,24.515,0,0,0,0,18.255,81.685,0
2023-08-04T00:00:10.0000000Z,0.32,917.14,4883.01,24.5233,0,0,0,0,18.3633,81.82,0
2023-08-04T00:00:15.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,18.175,81.675,0
2023-08-04T00:00:20.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,18.1667,81.6767,0
2023-08-04T00:00:25.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.215,81.77,0
2023-08-04T00:00:30.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.24,81.77,0
2023-08-04T00:00:35.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.0467,81.4133,0
2023-08-04T00:00:40.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,18.25,81.8,0
2023-08-04T00:00:45.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,17.95,81.52,0
2023-08-04T00:00:50.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.23,81.7,0
2023-08-04T00:00:55.0000000Z,0.32,917.14,4883.01,24.525,0,0,0,0,18.285,81.88,0
2023-08-04T00:01:00.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.46,82.03,0
2023-08-04T00:01:05.0000000Z,0.32,917.14,4883.01,24.525,0,0,0,0,18.235,81.76,0
2023-08-04T00:01:10.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.2933,81.8533,0
2023-08-04T00:01:15.0000000Z,0.32,917.14,4883.01,24.525,0,0,0,0,18.285,81.875,0
2023-08-04T00:01:20.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.17,81.75,0
2023-08-04T00:01:25.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.06,81.675,0
2023-08-04T00:01:30.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.15,81.71,0
2023-08-04T00:01:35.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.2,81.745,0
2023-08-04T00:01:40.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.05,81.1,0
2023-08-04T00:01:45.0000000Z,0.32,917.14,4883.01,24.535,0,0,0,0,18.19,81.675,0
2023-08-04T00:01:50.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,18.36,82,0
2023-08-04T00:01:55.0000000Z,0.32,917.14,4883.01,24.525,0,0,0,0,18.065,81.615,0
2023-08-04T00:02:00.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.13,81.69,0
2023-08-04T00:02:05.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.155,81.71,0
2023-08-04T00:02:10.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.18,81.7,0
2023-08-04T00:02:15.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.45,81.985,0
2023-08-04T00:02:20.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.28,81.9,0
2023-08-04T00:02:25.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,17.98,81.605,0
2023-08-04T00:02:30.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.08,81.71,0
2023-08-04T00:02:35.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.18,81.785,0
2023-08-04T00:02:40.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.47,82,0
2023-08-04T00:02:45.0000000Z,0.32,917.14,4883.01,24.52,0,0,0,0,18.345,81.97,0
2023-08-04T00:02:50.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.49,81.9167,0
2023-08-04T00:02:55.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.615,81.655,0
2023-08-04T00:03:00.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.3,81.82,0
2023-08-04T00:03:05.0000000Z,0.32,917.14,4883.01,24.525,0,0,0,0,18.425,81.69,0
2023-08-04T00:03:10.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.74,81.75,0
2023-08-04T00:03:15.0000000Z,0.32,917.14,4883.01,24.535,0,0,0,0,18.535,82.13,0
2023-08-04T00:03:20.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.48,82.12,0
2023-08-04T00:03:25.0000000Z,0.32,917.14,4883.01,24.525,0,0,0,0,18.57,82.14,0
2023-08-04T00:03:30.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.34,82.02,0
2023-08-04T00:03:35.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.675,82.27,0
2023-08-04T00:03:40.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.32,82.03,0
2023-08-04T00:03:45.0000000Z,0.32,917.14,4883.01,24.53,0,0,0,0,18.45,82.055,0
2023-08-04T00:03:50.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.62,82.2,0
2023-08-04T00:03:55.0000000Z,0.32,917.14,4883.01,24.535,0,0,0,0,18.73,82.005,0
2023-08-04T00:04:00.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.98,82.5,0
2023-08-04T00:04:05.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.73,82.325,0
2023-08-04T00:04:10.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.69,82.32,0
2023-08-04T00:04:15.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.835,82.43,0
2023-08-04T00:04:20.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.86,81.89,0
2023-08-04T00:04:25.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.93,82.3633,0
2023-08-04T00:04:30.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,18.6933,82.29,0
2023-08-04T00:04:35.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,19.06,82.35,0
2023-08-04T00:04:40.0000000Z,0.32,917.14,4883.01,24.54,0,0,0,0,19.16,82.37,0
2023-08-04T00:04:45.0000000Z,0.32,917.14,4883.01,24.545,0,0,0,0,18.905,82.46,0
2023-08-04T00:04:50.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,18.84,82.44,0
2023-08-04T00:04:55.0000000Z,0.32,917.14,4883.01,24.5433,0,0,0,0,18.9533,82.5633,0
2023-08-04T00:05:00.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,19.24,82.79,0
2023-08-04T00:05:05.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,18.935,82.18,0
2023-08-04T00:05:10.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.13,82.28,0
2023-08-04T00:05:15.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,19.065,82.105,0
2023-08-04T00:05:20.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,18.79,82.38,0
2023-08-04T00:05:25.0000000Z,0.32,917.14,4883.01,24.545,0,0,0,0,19.07,82.66,0
2023-08-04T00:05:30.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.24,82.27,0
2023-08-04T00:05:35.0000000Z,0.32,917.14,4883.01,24.555,0,0,0,0,19.225,82.46,0
2023-08-04T00:05:40.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,18.81,81.94,0
2023-08-04T00:05:45.0000000Z,0.32,917.14,4883.01,24.555,0,0,0,0,19.105,82.08,0
2023-08-04T00:05:50.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.42,83.05,0
2023-08-04T00:05:55.0000000Z,0.32,917.14,4883.01,24.555,0,0,0,0,19.23,82.55,0
2023-08-04T00:06:00.0000000Z,0.32,917.14,4883.01,24.55,0,0,0,0,19.11,82.13,0
2023-08-04T00:06:05.0000000Z,0.32,917.14,4883.01,24.555,0,0,0,0,19.19,82.445,0
2023-08-04T00:06:10.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.23,82.87,0
2023-08-04T00:06:15.0000000Z,0.32,917.14,4883.01,24.555,0,0,0,0,19.415,82.695,0
2023-08-04T00:06:20.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.2,82.83,0
2023-08-04T00:06:25.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.15,82.48,0
2023-08-04T00:06:30.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.38,82.88,0
2023-08-04T00:06:35.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.23,82.695,0
2023-08-04T00:06:40.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.33,82.38,0
2023-08-04T00:06:45.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.34,82.96,0
2023-08-04T00:06:50.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.46,83.1467,0
2023-08-04T00:06:55.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.51,83.115,0
2023-08-04T00:07:00.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.55,83.19,0
2023-08-04T00:07:05.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,19.21,82.74,0
2023-08-04T00:07:10.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.75,82.8,0
2023-08-04T00:07:15.0000000Z,0.32,917.14,4883.01,24.565,0,0,0,0,19.565,82.905,0
2023-08-04T00:07:20.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.4,83.1,0
2023-08-04T00:07:25.0000000Z,0.32,917.14,4883.01,24.565,0,0,0,0,19.61,82.975,0
2023-08-04T00:07:30.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.58,83.13,0
2023-08-04T00:07:35.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.38,82.895,0
2023-08-04T00:07:40.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,20.01,83.62,0
2023-08-04T00:07:45.0000000Z,0.32,917.14,4883.01,24.565,0,0,0,0,19.715,83.31,0
2023-08-04T00:07:50.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.47,82.98,0
2023-08-04T00:07:55.0000000Z,0.32,917.14,4883.01,24.565,0,0,0,0,19.645,83.26,0
2023-08-04T00:08:00.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.84,83.39,0
2023-08-04T00:08:05.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.74,83.35,0
2023-08-04T00:08:10.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.61,83.29,0
2023-08-04T00:08:15.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.56,83.22,0
2023-08-04T00:08:20.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,20.17,83.77,0
2023-08-04T00:08:25.0000000Z,0.32,917.14,4883.01,24.565,0,0,0,0,19.66,83.275,0
2023-08-04T00:08:30.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.79,83.38,0
2023-08-04T00:08:35.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,20.025,83.655,0
2023-08-04T00:08:40.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.95,83.52,0
2023-08-04T00:08:45.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.735,83.05,0
2023-08-04T00:08:50.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.78,82.83,0
2023-08-04T00:08:55.0000000Z,0.32,917.14,4883.01,24.565,0,0,0,0,20.145,83.49,0
2023-08-04T00:09:00.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,20.06,83.1,0
2023-08-04T00:09:05.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,20.02,83.61,0
2023-08-04T00:09:10.0000000Z,0.32,917.14,4883.01,24.56,0,0,0,0,19.9,82.97,0
2023-08-04T00:09:15.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,20.155,83.185,0
2023-08-04T00:09:20.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.11,83.63,0
2023-08-04T00:09:25.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,19.89,82.93,0
2023-08-04T00:09:30.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.08,83.11,0
2023-08-04T00:09:35.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,20.065,83.07,0
2023-08-04T00:09:40.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,20.34,83.56,0
2023-08-04T00:09:45.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,20.12,83.675,0
2023-08-04T00:09:50.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,20.07,83.44,0
2023-08-04T00:09:55.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.17,83.16,0
2023-08-04T00:10:00.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.85,82.9,0
2023-08-04T00:10:05.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,20.12,83.435,0
2023-08-04T00:10:10.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,20.05,83.4,0
2023-08-04T00:10:15.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.225,83.52,0
2023-08-04T00:10:20.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.9,83.92,0
2023-08-04T00:10:25.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,20.14,83.43,0
2023-08-04T00:10:30.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.11,83.07,0
2023-08-04T00:10:35.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,20.445,83.675,0
2023-08-04T00:10:40.0000000Z,0.32,917.14,4883.01,24.57,0,0,0,0,20.3,83.35,0
2023-08-04T00:10:45.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,20.145,83.445,0
2023-08-04T00:10:50.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.95,82.96,0
2023-08-04T00:10:55.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.98,83.165,0
2023-08-04T00:11:00.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.99,83.04,0
2023-08-04T00:11:05.0000000Z,0.32,917.14,4883.01,24.575,0,0,0,0,19.955,83.095,0
2023-08-04T00:11:10.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.95,83.43,0
2023-08-04T00:11:15.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.95,83.3467,0
2023-08-04T00:11:20.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.94,82.88,0
2023-08-04T00:11:25.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.92,82.895,0
2023-08-04T00:11:30.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.9,82.95,0
2023-08-04T00:11:35.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.92,83.625,0
2023-08-04T00:11:40.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,82.94,0
2023-08-04T00:11:45.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.895,83.055,0
2023-08-04T00:11:50.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,83.37,0
2023-08-04T00:11:55.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.9,83.13,0
2023-08-04T00:12:00.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.89,83.44,0
2023-08-04T00:12:05.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.885,83.055,0
2023-08-04T00:12:10.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.89,83.33,0
2023-08-04T00:12:15.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.89,82.85,0
2023-08-04T00:12:20.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,82.84,0
2023-08-04T00:12:25.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.8833,83.0033,0
2023-08-04T00:12:30.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.9,83.35,0
2023-08-04T00:12:35.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.875,82.845,0
2023-08-04T00:12:40.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,82.85,0
2023-08-04T00:12:45.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.85,83.17,0
2023-08-04T00:12:50.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.86,82.9,0
2023-08-04T00:12:55.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,83.175,0
2023-08-04T00:13:00.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,82.85,0
2023-08-04T00:13:05.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,83.03,0
2023-08-04T00:13:10.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,82.85,0
2023-08-04T00:13:15.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.885,83.125,0
2023-08-04T00:13:20.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.88,82.9,0
2023-08-04T00:13:25.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.88,82.86,0
2023-08-04T00:13:30.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,82.89,0
2023-08-04T00:13:35.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,82.845,0
2023-08-04T00:13:40.0000000Z,0.32,917.14,4883.01,24.58,0,0,0,0,19.88,82.94,0
2023-08-04T00:13:45.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.88,82.83,0
2023-08-04T00:13:50.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,82.83,0
2023-08-04T00:13:55.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.885,82.87,0
2023-08-04T00:14:00.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,19.89,82.93,0
2023-08-04T00:14:05.0000000Z,0.32,917.14,4883.01,24.595,0,0,0,0,19.89,83.155,0
2023-08-04T00:14:10.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,19.89,82.91,0
2023-08-04T00:14:15.0000000Z,0.32,917.14,4883.01,24.595,0,0,0,0,19.885,83.11,0
2023-08-04T00:14:20.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,82.9,0
2023-08-04T00:14:25.0000000Z,0.32,917.14,4883.01,24.595,0,0,0,0,19.885,83.46,0
2023-08-04T00:14:30.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,19.89,83.23,0
2023-08-04T00:14:35.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.905,83.415,0
2023-08-04T00:14:40.0000000Z,0.32,917.14,4883.01,24.59,0,0,0,0,19.89,82.93,0
2023-08-04T00:14:45.0000000Z,0.32,917.14,4883.01,24.585,0,0,0,0,19.89,83.34,0
2023-08-04T00:14:50.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,19.88,83.42,0
2023-08-04T00:14:55.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,19.885,82.88,0
2023-08-04T00:15:00.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,19.75,83.22,0
2023-08-04T00:15:05.0000000Z,0.32,917.14,4883.01,24.6067,0,0,0,0,19.87,82.89,0
2023-08-04T00:15:10.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,19.91,82.91,0
2023-08-04T00:15:15.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.195,83.44,0
2023-08-04T00:15:20.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.06,83.55,0
2023-08-04T00:15:25.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.005,83.505,0
2023-08-04T00:15:30.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.39,83.38,0
2023-08-04T00:15:35.0000000Z,0.32,917.14,4883.01,24.605,0,0,0,0,20.265,83.54,0
2023-08-04T00:15:40.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.07,83.59,0
2023-08-04T00:15:45.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.09,83.36,0
2023-08-04T00:15:50.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.38,83.33,0
2023-08-04T00:15:55.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.345,83.765,0
2023-08-04T00:16:00.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.71,83.69,0
2023-08-04T00:16:05.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.45,83.485,0
2023-08-04T00:16:10.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.54,83.58,0
2023-08-04T00:16:15.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.46,83.595,0
2023-08-04T00:16:20.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.52,83.96,0
2023-08-04T00:16:25.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.28,83.535,0
2023-08-04T00:16:30.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.45,83.83,0
2023-08-04T00:16:35.0000000Z,0.32,917.14,4883.01,24.605,0,0,0,0,20.52,83.955,0
2023-08-04T00:16:40.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.51,83.7,0
2023-08-04T00:16:45.0000000Z,0.32,917.14,4883.01,24.605,0,0,0,0,20.35,83.36,0
2023-08-04T00:16:50.0000000Z,0.32,917.14,4883.01,24.6,0,0,0,0,20.34,83.32,0
2023-08-04T00:16:55.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.385,83.66,0
2023-08-04T00:17:00.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.43,83.95,0
2023-08-04T00:17:05.0000000Z,0.32,917.14,4883.01,24.605,0,0,0,0,20.225,83.75,0
2023-08-04T00:17:10.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.33,83.77,0
2023-08-04T00:17:15.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.255,83.295,0
2023-08-04T00:17:20.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.19,83.25,0
2023-08-04T00:17:25.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.61,83.875,0
2023-08-04T00:17:30.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.34,83.85,0
2023-08-04T00:17:35.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.5,83.655,0
2023-08-04T00:17:40.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.41,83.84,0
2023-08-04T00:17:45.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.355,83.63,0
2023-08-04T00:17:50.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.3,83.66,0
2023-08-04T00:17:55.0000000Z,0.32,917.14,4883.01,24.615,0,0,0,0,20.42,83.895,0
2023-08-04T00:18:00.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,20.41,83.99,0
2023-08-04T00:18:05.0000000Z,0.32,917.14,4883.01,24.61,0,0,0,0,20.455,83.635,0
2023-08-04T00:18:10.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,20.62,84.14,0
2023-08-04T00:18:15.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,20.32,83.34,0
2023-08-04T00:18:20.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,20.71,84.17,0
2023-08-04T00:18:25.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,20.105,83.335,0
2023-08-04T00:18:30.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,19.94,83.33,0
2023-08-04T00:18:35.0000000Z,0.32,917.14,4883.01,24.625,0,0,0,0,20.16,83.175,0
2023-08-04T00:18:40.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.48,83.52,0
2023-08-04T00:18:45.0000000Z,0.32,917.14,4883.01,24.625,0,0,0,0,20.21,83.63,0
2023-08-04T00:18:50.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.46,83.68,0
2023-08-04T00:18:55.0000000Z,0.32,917.14,4883.01,24.625,0,0,0,0,20.295,83.345,0
2023-08-04T00:19:00.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.68,83.96,0
2023-08-04T00:19:05.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.3433,83.7067,0
2023-08-04T00:19:10.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.44,83.77,0
2023-08-04T00:19:15.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.585,83.825,0
2023-08-04T00:19:20.0000000Z,0.32,917.14,4883.01,24.62,0,0,0,0,20.22,83.75,0
2023-08-04T00:19:25.0000000Z,0.32,917.14,4883.01,24.6267,0,0,0,0,20.3233,83.3767,0
2023-08-04T00:19:30.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.39,83.45,0
2023-08-04T00:19:35.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.655,84.24,0
2023-08-04T00:19:40.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.5,83.5,0
2023-08-04T00:19:45.0000000Z,0.32,917.14,4883.01,24.635,0,0,0,0,20.715,84.1,0
2023-08-04T00:19:50.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.07,83.48,0
2023-08-04T00:19:55.0000000Z,0.32,917.14,4883.01,24.635,0,0,0,0,20.545,83.91,0
2023-08-04T00:20:00.0000000Z,0.32,917.14,4883.01,24.63,0,0,0,0,20.5333,83.8333,0
2023-08-04T00:20:05.0000000Z,0.32,917.14,4883.01,24.6333,0,0,0,0,20.4067,83.71,0
2023-08-04T00:20:10.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.58,84.05,0
2023-08-04T00:20:15.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.4867,83.68,0
2023-08-04T00:20:20.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.56,83.59,0
2023-08-04T00:20:25.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.3,83.4633,0
2023-08-04T00:20:30.0000000Z,0.32,917.14,4883.01,24.6333,0,0,0,0,20.2233,83.3533,0
2023-08-04T00:20:35.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.55,83.6167,0
2023-08-04T00:20:40.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.6,83.57,0
2023-08-04T00:20:45.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.44,83.71,0
2023-08-04T00:20:50.0000000Z,0.32,917.14,4883.01,24.65,0,0,0,0,20.18,83.71,0
2023-08-04T00:20:55.0000000Z,0.32,917.14,4883.01,24.645,0,0,0,0,20.65,84.205,0
2023-08-04T00:21:00.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.4,83.63,0
2023-08-04T00:21:05.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.34,83.3867,0
2023-08-04T00:21:10.0000000Z,0.32,917.14,4883.01,24.65,0,0,0,0,19.97,82.94,0
2023-08-04T00:21:15.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.6,83.54,0
2023-08-04T00:21:20.0000000Z,0.32,917.14,4883.01,24.64,0,0,0,0,20.49,83.5,0
