Time,BPOS,DBTM,DMEA,HKLA,MFIA,RPMA,SPPA,TQA,TV01,TVT,WOBA
2023-07-28T18:01:40.0000000Z,18.69,4762.54,4762.54,153.26,385.79,63.5,4102.21,3494.12,29.21,108.81,6.86
2023-07-28T18:01:45.0000000Z,18.69,4762.54,4762.54,153.31,384.41,63.905,4111.46,4764.705,29.655,109.165,6.85
2023-07-28T18:01:50.0000000Z,18.69,4762.54,4762.54,153.34,385.79,64.08,4141.69,6247.06,28.97,108.32,6.8
2023-07-28T18:01:55.0000000Z,18.69,4762.54,4762.54,153.4,383.03,61.985,4124.42,5876.47,28.46,107.885,6.78
2023-07-28T18:02:00.0000000Z,18.69,4762.54,4762.54,153.41,385.79,64.19,4098.51,3547.06,28.46,107.72,6.77
2023-07-28T18:02:05.0000000Z,18.69,4762.54,4762.54,153.4533,383.95,64.2667,4129.3533,5070.5867,28.7233,108.3933,6.72
2023-07-28T18:02:10.0000000Z,18.69,4762.54,4762.54,153.47,385.79,63.38,4157.73,6741.18,28.73,108.2,6.69
2023-07-28T18:02:15.0000000Z,18.685,4762.545,4762.545,154.39,383.03,62.565,4129.97,5470.59,28.73,108.37,6.315
2023-07-28T18:02:20.0000000Z,18.67,4762.56,4762.56,154.54,388.54,63.5,4098.51,3317.65,28.15,107.7,5.63
2023-07-28T18:02:25.0000000Z,18.64,4762.58,4762.58,154.515,384.41,64.48,4126.265,5682.355,28.135,107.755,5.61
2023-07-28T18:02:30.0000000Z,18.62,4762.6,4762.6,154.55,388.54,62.22,4145.39,6405.88,28.12,108.01,5.61
2023-07-28T18:02:35.0000000Z,18.605,4762.615,4762.615,154.545,385.79,63.205,4121.33,4658.82,28.205,108.035,5.605
2023-07-28T18:02:40.0000000Z,18.59,4762.63,4762.63,154.47,383.03,65.35,4104.68,4182.35,28.29,107.8,5.62
2023-07-28T18:02:45.0000000Z,18.57,4762.65,4762.65,154.545,384.41,64.075,4156.495,6679.41,28.24,107.805,5.625
2023-07-28T18:02:50.0000000Z,18.55,4762.67,4762.67,154.54,385.79,60.59,4128.12,6705.88,29.52,109.02,5.6
2023-07-28T18:02:55.0000000Z,18.535,4762.685,4762.685,154.455,384.41,63.38,4118.245,4076.47,29.47,109.365,5.65
2023-07-28T18:03:00.0000000Z,18.51,4762.71,4762.71,154.44,385.79,65.01,4145.39,5347.06,29.25,108.98,5.7
2023-07-28T18:03:05.0000000Z,18.49,4762.73,4762.73,153.935,384.41,63.67,4173.77,6511.765,29.25,108.965,5.9
2023-07-28T18:03:10.0000000Z,18.47,4762.75,4762.75,153.79,383.03,61.98,4184.87,7711.76,29.11,109.25,6.29
2023-07-28T18:03:15.0000000Z,18.46,4762.76,4762.76,153.82,383.03,63.085,4141.075,4164.71,27.98,107.69,6.315
2023-07-28T18:03:20.0000000Z,18.45,4762.77,4762.77,153.62,383.03,65.35,4161.43,5329.41,27.98,107.75,6.4
2023-07-28T18:03:25.0000000Z,18.45,4762.77,4762.77,153.62,384.41,61.755,4232.37,10358.82,29.285,109.085,6.51
2023-07-28T18:03:30.0000000Z,18.45,4762.77,4762.77,153.14,385.79,58.85,4240.39,4288.23,29.56,109.46,6.73
2023-07-28T18:03:35.0000000Z,18.45,4762.77,4762.77,153.24,384.41,62.155,4292.535,10614.705,28.96,108.37,6.915
2023-07-28T18:03:40.0000000Z,18.45,4762.77,4762.77,152.81,385.79,78.93,4492.75,4923.53,28.15,107.56,7.01
2023-07-28T18:03:45.0000000Z,18.45,4762.77,4762.77,152.59,383.03,61.115,4442.53,7252.94,28.15,107.725,7.315
2023-07-28T18:03:50.0000000Z,18.45,4762.77,4762.77,152.54,385.79,62.22,4477.3,12988.23,27.98,107.7,7.57
2023-07-28T18:03:55.0000000Z,18.455,4762.765,4762.77,152.44,383.03,57.915,4539.74,9158.82,28.65,108.435,7.595
2023-07-28T18:04:00.0000000Z,18.65,4762.56,4762.77,151.19,380.28,61.52,4499.19,8011.77,28.6,107.91,8.31
2023-07-28T18:04:05.0000000Z,19.09,4762.125,4762.77,156.83,383.03,0,4490.815,2505.735,29.675,109.31,3.93
2023-07-28T18:04:10.0000000Z,19.48,4761.73,4762.77,162.04,383.03,0,4374.29,0,30.04,109.24,0
2023-07-28T18:04:15.0000000Z,19.83,4761.38,4762.77,163.625,383.03,0,4307.34,0,28.615,107.935,0
2023-07-28T18:04:20.0000000Z,20.15,4761.06,4762.77,164.23,383.03,0,4245.33,0,27.74,107.2,0
2023-07-28T18:04:25.0000000Z,20.525,4760.69,4762.77,163.265,383.03,0,4196.59,0,29.025,108.505,0
2023-07-28T18:04:30.0000000Z,20.8533,4760.3667,4762.77,163.45,380.28,0,4171.3,0,29.18,108.6667,0
2023-07-28T18:04:35.0000000Z,21.16,4760.055,4762.77,163.305,383.03,0,4141.07,0,29.21,108.515,0
2023-07-28T18:04:40.0000000Z,21.12,4760.09,4762.77,163.41,383.03,0,4100.97,0,29.21,108.5,0
2023-07-28T18:04:45.0000000Z,21.12,4760.09,4762.77,163.39,383.03,57.28,4072.595,5814.705,29.555,108.83,0
2023-07-28T18:04:50.0000000Z,21.12,4760.09,4762.77,162.47,380.28,64.66,4056.56,3670.59,29.56,109.01,0
2023-07-28T18:04:55.0000000Z,21.12,4760.09,4762.77,162.285,384.41,63.96,4054.09,4950,29.285,108.69,0
2023-07-28T18:05:00.0000000Z,21.12,4760.09,4762.77,162.29,383.03,62.91,4056.56,5117.65,28.8,108.38,0
2023-07-28T18:05:05.0000000Z,21.12,4760.09,4762.77,162.295,384.41,63.205,4025.715,4826.47,27.995,107.52,0
2023-07-28T18:05:10.0000000Z,21.1,4760.11,4762.77,162.34,385.79,63.5,4010.91,4641.18,28.29,107.93,0
2023-07-28T18:05:15.0000000Z,21.045,4760.165,4762.77,162.37,384.41,63.5,4016.46,4800,29.35,108.745,0
2023-07-28T18:05:20.0000000Z,20.94,4760.28,4762.77,161.76,383.03,63.38,4013.38,4729.41,29.35,108.73,0
2023-07-28T18:05:25.0000000Z,20.845,4760.365,4762.77,161.29,385.79,63.44,4005.975,4782.355,29.73,109.16,0
2023-07-28T18:05:30.0000000Z,20.74,4760.47,4762.77,160.7,385.79,63.5,3997.34,4605.88,29.73,109.14,0
2023-07-28T18:05:35.0000000Z,20.635,4760.575,4762.77,160.815,384.41,63.5,4006.59,4685.295,29.66,108.965,0
2023-07-28T18:05:40.0000000Z,20.51,4760.7,4762.77,160.8,385.79,63.38,4005.97,4658.82,29.66,108.92,0
2023-07-28T18:05:45.0000000Z,20.305,4760.905,4762.77,160.815,385.79,63.5,4003.505,4667.645,28.85,108.105,0
2023-07-28T18:05:50.0000000Z,20.08,4761.13,4762.77,160.83,385.79,63.5,3994.87,4729.41,28.6,107.55,0
2023-07-28T18:05:55.0000000Z,19.79,4761.42,4762.77,160.83,384.41,63.5,4003.51,4720.585,28.89,108.12,0
2023-07-28T18:06:00.0000000Z,19.58,4761.63,4762.77,160.79,388.54,63.84,4005.97,4464.71,28.12,107.21,0
2023-07-28T18:06:05.0000000Z,19.395,4761.815,4762.77,160.79,385.79,63.44,4004.74,4852.945,28.75,108.07,0
2023-07-28T18:06:10.0000000Z,19.3,4761.91,4762.77,160.79,385.79,63.26,4003.51,5011.76,29.97,109.47,0
2023-07-28T18:06:15.0000000Z,19.22,4761.99,4762.77,160.84,387.165,63.495,3999.805,4747.06,29.215,108.67,0
2023-07-28T18:06:20.0000000Z,19.17,4762.04,4762.77,160.95,388.54,63.73,4008.44,4747.06,28.97,108.26,0
2023-07-28T18:06:25.0000000Z,19.11,4762.095,4762.77,161.055,385.785,63.555,4011.525,4879.41,29.8,109.315,0
2023-07-28T18:06:30.0000000Z,19.06,4762.14,4762.77,161.06,385.79,63.5,4005.97,4976.47,29.8,109.38,0
2023-07-28T18:06:35.0000000Z,19.01,4762.19,4762.77,161.035,385.79,63.38,4005.975,4888.235,29.69,108.745,0
2023-07-28T18:06:40.0000000Z,18.97,4762.24,4762.77,161.03,385.79,63.5,4007.21,4711.77,29.8,109.32,0
2023-07-28T18:06:45.0000000Z,18.905,4762.305,4762.77,161.05,387.165,63.555,4008.445,4932.355,29.745,109.135,0
2023-07-28T18:06:50.0000000Z,18.85,4762.35,4762.77,160.97,383.03,63.5,4015.84,5047.06,29.45,108.98,0.09
2023-07-28T18:06:55.0000000Z,18.815,4762.385,4762.77,160.475,388.54,63.555,4013.38,5073.53,28.94,108.51,0.32
2023-07-28T18:07:00.0000000Z,18.79,4762.41,4762.77,160.15,385.79,63.38,4019.55,4835.29,28.08,107.71,0.76
2023-07-28T18:07:05.0000000Z,18.755,4762.445,4762.77,159.25,388.54,63.61,4022.63,4800,28.46,107.99,1.255
2023-07-28T18:07:10.0000000Z,18.73,4762.47,4762.77,159.23,385.79,63.61,4039.29,5047.06,29.45,108.89,1.7
2023-07-28T18:07:15.0000000Z,18.7,4762.5,4762.77,159.095,387.165,63.495,4037.435,5011.76,29.655,108.96,1.87
2023-07-28T18:07:20.0000000Z,18.69,4762.51,4762.77,158.77,385.79,63.5,4034.35,4852.94,28.56,108.19,2.08
2023-07-28T18:07:25.0000000Z,18.65,4762.54,4762.77,158.41,388.54,63.96,4041.75,4923.53,28.87,108.14,2.37
2023-07-28T18:07:30.0000000Z,18.62,4762.57,4762.77,158.36,385.79,64.66,4051.62,5064.71,28.87,108.26,2.59
2023-07-28T18:07:35.0000000Z,18.605,4762.585,4762.77,158.105,387.165,64.54,4056.56,5258.825,28.39,107.87,2.785
2023-07-28T18:07:40.0000000Z,18.59,4762.6,4762.77,157.79,388.54,64.08,4061.49,5400,28.43,107.89,3.14
2023-07-28T18:07:45.0000000Z,18.57,4762.62,4762.77,157.635,385.785,64.89,4073.215,5223.53,28.765,108.23,3.325
2023-07-28T18:07:50.0000000Z,18.55,4762.64,4762.77,157.63,385.79,65.01,4083.7,5452.94,28.7,108.35,3.45
2023-07-28T18:07:55.0000000Z,18.54,4762.65,4762.77,157.355,384.41,64.25,4092.955,5664.705,28.82,107.875,3.53
2023-07-28T18:08:00.0000000Z,18.53,4762.66,4762.77,157.28,385.79,64.66,4088.64,5241.18,28.63,108.06,3.78
2023-07-28T18:08:05.0000000Z,18.515,4762.675,4762.77,157.19,384.41,64.945,4108.38,5426.475,28.6,107.765,3.83
2023-07-28T18:08:10.0000000Z,18.5,4762.69,4762.77,157.14,388.54,64.31,4119.48,6176.47,28.29,107.55,3.89
2023-07-28T18:08:15.0000000Z,18.48,4762.71,4762.77,156.53,385.79,63.785,4112.08,5647.06,28.755,108.105,4.29
2023-07-28T18:08:20.0000000Z,18.46,4762.73,4762.77,155.94,388.54,64.31,4112.08,4111.76,28.22,107.12,4.86
2023-07-28T18:08:25.0000000Z,18.425,4762.755,4762.77,155.595,385.79,65.705,4131.82,5276.47,29.01,108.555,5.245
2023-07-28T18:08:30.0000000Z,18.42,4762.76,4762.77,155.41,385.79,65.7,4177.47,6988.23,28.8,108.19,5.59
2023-07-28T18:08:35.0000000Z,18.42,4762.76,4762.77,155.42,384.41,64.31,4160.195,5902.94,29.435,108.69,5.64
2023-07-28T18:08:40.0000000Z,18.41,4762.77,4762.77,155.24,385.79,62.91,4135.52,4076.47,29.45,108.63,5.77
2023-07-28T18:08:45.0000000Z,18.4,4762.78,4762.78,155.175,385.79,66.17,4166.98,5532.355,29.815,108.85,5.855
2023-07-28T18:08:50.0000000Z,18.4,4762.78,4762.78,155.23,388.54,64.77,4207.08,7447.06,28.6,107.56,5.86
2023-07-28T18:08:55.0000000Z,18.4,4762.78,4762.78,155.175,384.41,63.615,4184.255,5717.65,29.475,108.575,5.86
2023-07-28T18:09:00.0000000Z,18.4,4762.78,4762.78,155.18,383.03,73.84,4221.88,2389.83,28.94,108.48,5.87
2023-07-28T18:09:05.0000000Z,18.4,4762.78,4762.78,155.05,383.03,62.565,4230.52,7985.295,28.53,108.4,5.935
2023-07-28T18:09:10.0000000Z,18.4,4762.78,4762.78,155.12,383.03,61.98,4220.65,5576.47,29.28,108.58,5.98
2023-07-28T18:09:15.0000000Z,18.4,4762.78,4762.78,155.105,384.41,64.715,4240.39,5805.885,29.765,109.16,5.96
2023-07-28T18:09:20.0000000Z,18.4,4762.78,4762.78,155.1,385.79,61.87,4242.86,8382.35,28.43,107.82,5.96
2023-07-28T18:09:25.0000000Z,18.4,4762.78,4762.78,155.07,383.03,62.16,4243.475,6970.59,28.39,107.445,5.985
2023-07-28T18:09:30.0000000Z,18.4,4762.78,4762.78,155.05,385.79,62.33,4228.05,5929.41,28.39,107.34,5.97
2023-07-28T18:09:35.0000000Z,18.4,4762.78,4762.78,155.09,384.41,68.085,4258.465,6864.705,29.075,108.195,5.975
2023-07-28T18:09:40.0000000Z,18.4,4762.78,4762.78,155.04,385.79,62.68,4277.73,7058.82,28.5,107.7,6
2023-07-28T18:09:45.0000000Z,18.4,4762.78,4762.78,155.02,384.41,63.145,4272.895,4720.59,28.425,107.73,6.03
2023-07-28T18:09:50.0000000Z,18.4,4762.78,4762.78,155.02,383.03,67.45,4280.3,1322.04,29.25,108.74,6.03
2023-07-28T18:09:55.0000000Z,18.4,4762.78,4762.78,155.03,383.03,62.39,4260.375,8417.65,28.34,107.84,6.03
2023-07-28T18:10:00.0000000Z,18.4,4762.78,4762.78,154.96,383.03,61.17,4279.01,5223.53,28.67,108.32,6.06
2023-07-28T18:10:05.0000000Z,18.4,4762.78,4762.78,154.985,383.03,68.55,4279.655,3771.685,28.6,107.905,6.08
2023-07-28T18:10:10.0000000Z,18.4,4762.78,4762.78,154.99,380.28,62.1,4291.89,7764.71,28.6,108.08,6.08
2023-07-28T18:10:15.0000000Z,18.4,4762.78,4762.78,155.005,384.41,61.81,4285.05,5532.355,28.53,108.065,6.07
2023-07-28T18:10:20.0000000Z,18.4,4762.78,4762.78,155.07,383.03,73.37,4291.89,3582.35,29.18,108.86,6.06
2023-07-28T18:10:25.0000000Z,18.4,4762.78,4762.78,155.015,383.03,66.46,4284.325,6494.115,28.525,107.97,6.07
2023-07-28T18:10:30.0000000Z,18.4,4762.78,4762.78,155.02,383.03,63.38,4304.76,6158.82,29.01,108.04,6.07
2023-07-28T18:10:35.0000000Z,18.4,4762.78,4762.78,155.02,383.03,66.46,4280.945,2076.97,28.905,108.09,6.08
2023-07-28T18:10:40.0000000Z,18.4,4762.78,4762.78,155.01,383.03,62.57,4245.33,9688.24,29.66,108.85,6.06
2023-07-28T18:10:45.0000000Z,18.4,4762.78,4762.78,154.965,383.03,62.505,4260.855,7544.115,29.8,109.18,6.075
2023-07-28T18:10:50.0000000Z,18.4,4762.78,4762.78,154.99,383.03,61.4,4277.73,2694.92,28.73,107.93,6.07
2023-07-28T18:10:55.0000000Z,18.4,4762.78,4762.78,155.04,383.03,66.575,4263.885,7817.645,27.98,107.43,6.055
2023-07-28T18:11:00.0000000Z,18.4,4762.78,4762.78,155.02,380.28,62.8,4298.33,5964.71,28.67,107.71,6.04
2023-07-28T18:11:05.0000000Z,18.4,4762.78,4762.78,154.97,383.03,64.425,4279.04,4048.055,28.75,107.915,6.075
2023-07-28T18:11:10.0000000Z,18.4,4762.78,4762.78,154.98,385.79,69.42,4273.86,1500,29.59,108.64,6.07
2023-07-28T18:11:15.0000000Z,18.4,4762.78,4762.78,155.02,383.03,64.425,4244.71,7200,29.605,108.87,6.06
2023-07-28T18:11:20.0000000Z,18.4,4762.78,4762.78,154.97,383.03,64.42,4251.49,5117.65,29.52,108.81,6.06
2023-07-28T18:11:25.0000000Z,18.4,4762.78,4762.78,155.02,383.03,65.355,4256.425,3438.035,29.475,108.855,6.065
2023-07-28T18:11:30.0000000Z,18.4,4762.78,4762.78,154.96,383.03,65.01,4220.65,3547.06,29.35,108.69,6.07
2023-07-28T18:11:35.0000000Z,18.4,4762.78,4762.78,154.98,383.03,64.72,4210.16,6520.585,28.885,108.245,6.075
2023-07-28T18:11:40.0000000Z,18.4,4762.78,4762.78,155.01,380.28,62.45,4197.21,5682.35,28.02,107.24,6.09
2023-07-28T18:11:45.0000000Z,18.4,4762.78,4762.78,154.995,383.03,64.37,4156.495,4173.53,28.395,107.765,6.07
2023-07-28T18:11:50.0000000Z,18.4,4762.78,4762.78,154.98,383.03,65.47,4170.07,6158.82,28.94,108.5,6.07
2023-07-28T18:11:55.0000000Z,18.4,4762.78,4762.78,155,384.41,64.135,4187.335,6414.705,29.13,108.39,6.065
2023-07-28T18:12:00.0000000Z,18.4,4762.78,4762.78,155.02,383.03,62.68,4141.69,5770.59,30.34,109.53,6.05
2023-07-28T18:12:05.0000000Z,18.4,4762.78,4762.78,155.02,383.03,64.365,4139.84,4914.71,30.07,109.165,6.045
2023-07-28T18:12:10.0000000Z,18.4,4762.78,4762.78,155.04,383.03,66.4,4134.29,4552.94,28.87,108.33,6.04
2023-07-28T18:12:15.0000000Z,18.385,4762.795,4762.795,155.09,384.41,63.9,4173.765,6988.23,28.82,108.145,5.995
2023-07-28T18:12:20.0000000Z,18.36,4762.82,4762.82,155.12,385.79,62.33,4123.18,5347.06,29.21,108.43,5.97
2023-07-28T18:12:25.0000000Z,18.35,4762.83,4762.83,155.085,385.79,64.6,4131.205,4985.29,28.41,107.51,5.985
2023-07-28T18:12:30.0000000Z,18.33,4762.85,4762.85,155.12,383.03,66.63,4140.46,4870.59,29.42,108.23,5.95
2023-07-28T18:12:35.0000000Z,18.315,4762.865,4762.865,155.145,384.41,63.96,4147.24,6158.825,29.335,108.765,5.935
2023-07-28T18:12:40.0000000Z,18.3,4762.88,4762.88,155.17,385.79,62.68,4128.12,5647.06,28.77,108.11,5.93
2023-07-28T18:12:45.0000000Z,18.29,4762.89,4762.89,155.16,383.03,64.77,4121.33,4694.115,28.475,107.77,5.925
2023-07-28T18:12:50.0000000Z,18.27,4762.91,4762.91,155.17,385.79,65.59,4140.46,5629.41,29.59,108.92,5.94
2023-07-28T18:12:55.0000000Z,18.255,4762.925,4762.925,155.135,384.41,63.26,4152.795,6723.525,29.195,108.7,5.93
2023-07-28T18:13:00.0000000Z,18.24,4762.94,4762.94,155.1,388.54,63.61,4107.14,3988.24,28.73,108.06,5.92
2023-07-28T18:13:05.0000000Z,18.21,4762.965,4762.965,155.1,384.41,65.125,4134.29,4773.53,29.125,108.25,5.94
2023-07-28T18:13:10.0000000Z,18.18,4762.99,4762.99,154.51,383.03,65.12,4165.13,6282.35,27.98,107.18,6.2
2023-07-28T18:13:15.0000000Z,18.18,4762.99,4762.99,154.49,384.41,62.625,4157.11,6361.76,27.075,106.32,6.555
2023-07-28T18:13:20.0000000Z,18.16,4763.01,4763.01,154.5,385.79,63.26,4126.88,4217.65,28.97,108.49,6.57
2023-07-28T18:13:25.0000000Z,18.16,4763.01,4763.01,154.185,385.79,66.05,4145.39,5082.355,28.665,107.775,6.72
2023-07-28T18:13:30.0000000Z,18.16,4763.01,4763.01,154.15,385.79,65.01,4189.81,6652.94,29.66,108.58,6.9
2023-07-28T18:13:35.0000000Z,18.16,4763.01,4763.01,154.14,385.79,63.495,4163.275,5735.295,28.955,108.015,6.915
2023-07-28T18:13:40.0000000Z,18.16,4763.01,4763.01,154.16,383.03,64.54,4134.29,3794.12,28.5,107.55,6.9
2023-07-28T18:13:45.0000000Z,18.16,4763.01,4763.01,154.2,383.03,65.82,4165.75,5620.59,28.085,107.015,6.88
2023-07-28T18:13:50.0000000Z,18.16,4763.01,4763.01,154.16,383.03,63.61,4194.74,7076.47,28.05,107.17,6.88
2023-07-28T18:13:55.0000000Z,18.16,4763.01,4763.01,154.18,385.785,64.075,4163.895,5170.59,29.315,108.245,6.875
2023-07-28T18:14:00.0000000Z,18.16,4763.01,4763.01,154.23,385.79,66.28,4136.75,3564.71,28.8,107.83,6.88
2023-07-28T18:14:05.0000000Z,18.16,4763.01,4763.01,154.21,384.41,65.585,4178.085,6326.47,27.725,106.98,6.875
2023-07-28T18:14:10.0000000Z,18.16,4763.01,4763.01,154.19,385.79,62.22,4175,7041.18,29.39,108.52,6.87
2023-07-28T18:14:15.0000000Z,18.16,4763.01,4763.01,154.215,384.41,64.54,4149.09,5188.235,29.3,108.23,6.865
2023-07-28T18:14:20.0000000Z,18.16,4763.01,4763.01,154.18,383.03,67.21,4140.46,4005.88,29.08,108.08,6.86
2023-07-28T18:14:25.0000000Z,18.16,4763.01,4763.02,154.165,384.41,64.77,4184.87,6555.88,29.45,108.57,6.87
2023-07-28T18:14:30.0000000Z,18.16,4763.01,4763.02,154.19,383.03,62.33,4141.69,5541.18,28.77,107.92,6.89
2023-07-28T18:14:35.0000000Z,18.16,4763.01,4763.02,154.21,384.41,64.25,4129.35,4888.235,28.955,108.16,6.875
2023-07-28T18:14:40.0000000Z,18.16,4763.01,4763.02,154.18,385.79,66.52,4131.82,4905.88,29.66,109.08,6.87
2023-07-28T18:14:45.0000000Z,18.16,4763.01,4763.02,154.19,387.165,63.845,4170.685,6758.82,28.735,108.085,6.885
2023-07-28T18:14:50.0000000Z,18.16,4763.01,4763.02,154.17,385.79,63.15,4118.25,4217.65,27.91,107.39,6.88
2023-07-28T18:14:55.0000000Z,18.16,4763.01,4763.02,154.16,385.785,65.935,4131.2,4764.705,28.77,108.11,6.9
2023-07-28T18:15:00.0000000Z,18.16,4763.01,4763.02,154.21,385.79,64.77,4175,6564.71,29.01,107.96,6.89
2023-07-28T18:15:05.0000000Z,18.16,4763.01,4763.02,154.15,385.785,63.55,4146.625,5461.765,29.11,108.195,6.895
2023-07-28T18:15:10.0000000Z,18.16,4763.01,4763.02,154.13,383.03,64.08,4110.85,3405.88,28.77,108.01,6.88
2023-07-28T18:15:15.0000000Z,18.16,4763.01,4763.02,154.195,384.41,65.645,4142.92,5761.765,28.75,107.825,6.885
2023-07-28T18:15:20.0000000Z,18.16,4763.01,4763.02,154.2,383.03,63.15,4167.6,6758.82,28.94,107.86,6.89
2023-07-28T18:15:25.0000000Z,18.16,4763.01,4763.02,154.21,385.79,64.25,4130.585,5038.235,28.46,107.065,6.895
2023-07-28T18:15:30.0000000Z,18.16,4763.01,4763.02,154.15,385.79,66.98,4110.85,3494.12,28.32,107.39,6.89
2023-07-28T18:15:35.0000000Z,18.16,4763.01,4763.02,154.16,387.165,64.83,4160.195,6414.71,30.12,109.02,6.92
2023-07-28T18:15:40.0000000Z,18.16,4763.01,4763.02,154.12,385.79,62.33,4117.01,5664.71,29.66,108.64,6.91
2023-07-28T18:15:45.0000000Z,18.16,4763.01,4763.02,154.115,385.785,65.355,4108.38,3352.94,28.63,107.795,6.93
2023-07-28T18:15:50.0000000Z,18.16,4763.01,4763.02,154.17,383.03,65.35,4135.52,6052.94,29.25,108.42,6.92
2023-07-28T18:15:55.0000000Z,18.16,4763.01,4763.02,154.135,387.165,63.665,4134.285,6061.765,29.16,108.16,6.92
2023-07-28T18:16:00.0000000Z,18.16,4763.01,4763.02,154.13,385.79,62.33,4108.38,5276.47,29.83,109.24,6.93
2023-07-28T18:16:05.0000000Z,18.16,4763.01,4763.02,154.145,384.41,66.515,4113.93,3979.41,29.97,108.965,6.935
2023-07-28T18:16:10.0000000Z,18.16,4763.01,4763.02,154.09,385.79,64.42,4134.29,6423.53,29.42,108.61,6.94
2023-07-28T18:16:15.0000000Z,18.16,4763.01,4763.02,154.13,383.03,63.44,4123.8,5558.825,29.265,108.26,6.94
2023-07-28T18:16:20.0000000Z,18.16,4763.01,4763.02,154.1,385.79,63.96,4093.57,3564.71,29.21,108.28,6.95
2023-07-28T18:16:25.0000000Z,18.16,4763.01,4763.02,154.1,384.41,65.705,4120.715,5188.24,29.625,108.235,6.96
2023-07-28T18:16:30.0000000Z,18.16,4763.01,4763.02,154.09,385.79,64.08,4158.96,6952.94,29.56,108.52,6.98
2023-07-28T18:16:35.0000000Z,18.16,4763.01,4763.02,154.085,385.79,64.305,4120.715,4923.53,29.51,108.295,6.99
2023-07-28T18:16:40.0000000Z,18.16,4763.01,4763.02,154.1,388.54,66.87,4104.68,3511.77,28.87,107.79,6.97
2023-07-28T18:16:45.0000000Z,18.16,4763.01,4763.02,154.105,384.41,65.06,4149.71,6379.415,28.08,107.2,6.965
2023-07-28T18:16:50.0000000Z,18.16,4763.01,4763.02,154.06,388.54,62.45,4129.35,6017.65,28.12,106.86,6.97
2023-07-28T18:16:55.0000000Z,18.16,4763.01,4763.02,154.115,384.41,64.89,4104.675,4570.59,27.795,106.72,6.97
2023-07-28T18:17:00.0000000Z,18.15,4763.02,4763.02,154.14,385.79,66.17,4117.01,5188.23,29.08,107.87,6.91
2023-07-28T18:17:05.0000000Z,18.13,4763.04,4763.04,154.145,384.41,63.435,4146.625,6626.47,28.425,106.985,6.93
2023-07-28T18:17:10.0000000Z,18.11,4763.06,4763.06,154.13,385.79,63.03,4093.57,4111.76,28.39,107.05,6.94
2023-07-28T18:17:15.0000000Z,18.095,4763.075,4763.075,154.175,385.79,64.95,4116.395,4817.65,28.6,107.35,6.905
2023-07-28T18:17:20.0000000Z,18.08,4763.09,4763.09,154.22,385.79,65.47,4142.92,6141.18,28.19,107.27,6.89
2023-07-28T18:17:25.0000000Z,18.06,4763.11,4763.11,154.16,385.79,62.68,4121.33,5647.06,28.43,107.09,6.895
2023-07-28T18:17:30.0000000Z,18.05,4763.12,4763.12,154.14,385.79,66.75,4112.08,2720.34,29.01,107.39,6.9
2023-07-28T18:17:35.0000000Z,18.035,4763.135,4763.135,154.16,384.41,65.705,4135.52,5647.06,28.205,106.965,6.88
2023-07-28T18:17:40.0000000Z,18.02,4763.15,4763.15,154.2,383.03,63.84,4170.07,6741.18,28.77,107.85,6.88
2023-07-28T18:17:45.0000000Z,18,4763.17,4763.17,154.17,384.41,64.89,4112.08,4005.885,29.01,107.67,6.885
2023-07-28T18:17:50.0000000Z,17.98,4763.18,4763.18,154.14,383.03,65.47,4144.16,6405.88,29.08,108.06,6.9
2023-07-28T18:17:55.0000000Z,17.955,4763.205,4763.205,154.035,383.03,63.9,4175,6855.88,29.095,108.145,6.925
2023-07-28T18:18:00.0000000Z,17.94,4763.22,4763.22,153.89,383.03,63.03,4125.65,4164.71,29.08,108.17,7.08
2023-07-28T18:18:05.0000000Z,17.94,4763.22,4763.22,153.745,385.785,64.89,4141.69,4791.175,28.02,106.58,7.255
2023-07-28T18:18:10.0000000Z,17.94,4763.22,4763.22,153.72,385.79,65.35,4195.97,6600,29.52,108.25,7.34
2023-07-28T18:18:15.0000000Z,17.94,4763.22,4763.22,153.605,385.79,63.61,4171.3,6052.94,28.48,106.985,7.42
2023-07-28T18:18:20.0000000Z,17.94,4763.22,4763.22,153.56,383.03,62.57,4140.46,4041.18,29.21,107.99,7.46
2023-07-28T18:18:25.0000000Z,17.94,4763.22,4763.22,153.545,384.41,66.17,4159.58,5329.41,28.875,107.505,7.48
2023-07-28T18:18:30.0000000Z,17.94,4763.22,4763.22,153.62,383.03,64.66,4208.31,7200,28.73,107.42,7.5
2023-07-28T18:18:35.0000000Z,17.94,4763.22,4763.22,153.555,385.785,64.13,4179.94,5258.825,28.495,107.185,7.485
2023-07-28T18:18:40.0000000Z,17.94,4763.22,4763.22,153.53,385.79,66.17,4146.62,2923.73,28.05,106.54,7.51
2023-07-28T18:18:45.0000000Z,17.94,4763.22,4763.22,153.61,384.41,66.285,4183.635,5541.18,28.495,107.285,7.495
2023-07-28T18:18:50.0000000Z,17.94,4763.22,4763.22,153.56,385.79,64.42,4212.01,6988.23,28.5,107.59,7.5
2023-07-28T18:18:55.0000000Z,17.94,4763.22,4763.22,153.57,385.785,64.31,4153.41,4561.765,28.685,107.73,7.49
2023-07-28T18:19:00.0000000Z,17.94,4763.22,4763.22,153.52,385.79,66.75,4163.9,5100,29.49,108.48,7.51
