,Time,BDEP,Validity_1,Frequency_1,Consistency_1,Uniqueness_1,Accuracy_1,BHT,Validity_2,Frequency_2,Consistency_2,Uniqueness_2,Accuracy_2,CTOR,Validity_3,Frequency_3,Consistency_3,Uniqueness_3,DEPT,Validity_4,Frequency_4,Consistency_4,Uniqueness_4,RPM,Validity_5,Frequency_5,Consistency_5,Uniqueness_5,Completeness
2752,2023-04-15T12:45:46.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2753,2023-04-15T12:45:47.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2754,2023-04-15T12:45:48.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2755,2023-04-15T12:45:49.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2756,2023-04-15T12:45:50.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2757,2023-04-15T12:45:51.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2758,2023-04-15T12:45:52.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2759,2023-04-15T12:45:53.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2760,2023-04-15T12:45:54.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2761,2023-04-15T12:45:55.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2762,2023-04-15T12:45:56.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2763,2023-04-15T12:45:57.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2764,2023-04-15T12:45:58.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2765,2023-04-15T12:45:59.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2766,2023-04-15T12:46:00.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2767,2023-04-15T12:46:01.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2768,2023-04-15T12:46:02.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2769,2023-04-15T12:46:03.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2770,2023-04-15T12:46:04.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2771,2023-04-15T12:46:05.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2772,2023-04-15T12:46:06.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2773,2023-04-15T12:46:07.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2774,2023-04-15T12:46:08.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2775,2023-04-15T12:46:09.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2776,2023-04-15T12:46:10.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2777,2023-04-15T12:46:11.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2778,2023-04-15T12:46:12.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2779,2023-04-15T12:46:13.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2780,2023-04-15T12:46:14.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2781,2023-04-15T12:46:15.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2782,2023-04-15T12:46:16.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2783,2023-04-15T12:46:17.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2784,2023-04-15T12:46:18.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2785,2023-04-15T12:46:19.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2786,2023-04-15T12:46:20.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2787,2023-04-15T12:46:21.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2788,2023-04-15T12:46:22.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2789,2023-04-15T12:46:23.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2790,2023-04-15T12:46:24.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2791,2023-04-15T12:46:25.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2792,2023-04-15T12:46:26.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2793,2023-04-15T12:46:27.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2794,2023-04-15T12:46:28.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2795,2023-04-15T12:46:29.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2796,2023-04-15T12:46:30.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2797,2023-04-15T12:46:31.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2798,2023-04-15T12:46:32.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2799,2023-04-15T12:46:33.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2800,2023-04-15T12:46:33.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2801,2023-04-15T12:46:34.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2802,2023-04-15T12:46:35.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2803,2023-04-15T12:46:36.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2804,2023-04-15T12:46:37.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2805,2023-04-15T12:46:38.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2806,2023-04-15T12:46:39.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2807,2023-04-15T12:46:40.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2808,2023-04-15T12:46:41.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2809,2023-04-15T12:46:42.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2810,2023-04-15T12:46:43.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2811,2023-04-15T12:46:44.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2812,2023-04-15T12:46:45.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2813,2023-04-15T12:46:46.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2814,2023-04-15T12:46:47.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2815,2023-04-15T12:46:48.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2816,2023-04-15T12:46:49.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2817,2023-04-15T12:46:50.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2818,2023-04-15T12:46:51.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2819,2023-04-15T12:46:52.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2820,2023-04-15T12:46:53.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2821,2023-04-15T12:46:54.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2822,2023-04-15T12:46:55.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2823,2023-04-15T12:46:56.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2824,2023-04-15T12:46:57.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2825,2023-04-15T12:46:58.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2826,2023-04-15T12:46:59.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2827,2023-04-15T12:47:00.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2828,2023-04-15T12:47:01.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2829,2023-04-15T12:47:02.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2830,2023-04-15T12:47:03.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2831,2023-04-15T12:47:04.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2832,2023-04-15T12:47:05.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2833,2023-04-15T12:47:06.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2834,2023-04-15T12:47:07.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2835,2023-04-15T12:47:08.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2836,2023-04-15T12:47:09.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2837,2023-04-15T12:47:10.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2838,2023-04-15T12:47:11.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2839,2023-04-15T12:47:12.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2840,2023-04-15T12:47:13.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2841,2023-04-15T12:47:14.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2842,2023-04-15T12:47:15.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2843,2023-04-15T12:47:16.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2844,2023-04-15T12:47:17.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2845,2023-04-15T12:47:18.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2846,2023-04-15T12:47:19.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2847,2023-04-15T12:47:20.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2848,2023-04-15T12:47:21.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2849,2023-04-15T12:47:22.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2850,2023-04-15T12:47:23.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2851,2023-04-15T12:47:24.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2852,2023-04-15T12:47:25.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2853,2023-04-15T12:47:26.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2854,2023-04-15T12:47:27.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2855,2023-04-15T12:47:28.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2856,2023-04-15T12:47:29.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2857,2023-04-15T12:47:30.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2858,2023-04-15T12:47:31.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2859,2023-04-15T12:47:32.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2860,2023-04-15T12:47:33.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2861,2023-04-15T12:47:34.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2862,2023-04-15T12:47:35.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2863,2023-04-15T12:47:36.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2864,2023-04-15T12:47:37.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2865,2023-04-15T12:47:38.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2866,2023-04-15T12:47:39.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2867,2023-04-15T12:47:40.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2868,2023-04-15T12:47:41.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2869,2023-04-15T12:47:42.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2870,2023-04-15T12:47:43.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2871,2023-04-15T12:47:44.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2872,2023-04-15T12:47:45.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2873,2023-04-15T12:47:46.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2874,2023-04-15T12:47:47.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2875,2023-04-15T12:47:48.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2876,2023-04-15T12:47:49.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2877,2023-04-15T12:47:50.0000000-05:00,8072.15,True,True,True,False,True,11.94,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2878,2023-04-15T12:47:51.0000000-05:00,8072.15,True,True,True,False,False,11.92,True,True,True,True,False,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2879,2023-04-15T12:47:52.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2880,2023-04-15T12:47:53.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2881,2023-04-15T12:47:54.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2882,2023-04-15T12:47:55.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2883,2023-04-15T12:47:56.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2884,2023-04-15T12:47:57.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2885,2023-04-15T12:47:58.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2886,2023-04-15T12:47:59.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2887,2023-04-15T12:48:00.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2888,2023-04-15T12:48:01.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2889,2023-04-15T12:48:02.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2890,2023-04-15T12:48:03.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2891,2023-04-15T12:48:04.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2892,2023-04-15T12:48:05.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2893,2023-04-15T12:48:06.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2894,2023-04-15T12:48:07.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2895,2023-04-15T12:48:08.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2896,2023-04-15T12:48:09.0000000-05:00,8072.15,True,True,True,False,True,11.92,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2897,2023-04-15T12:48:10.0000000-05:00,8072.15,True,True,True,False,False,11.89,True,True,True,True,False,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2898,2023-04-15T12:48:11.0000000-05:00,8072.15,True,True,True,False,False,11.86,True,True,True,True,False,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2899,2023-04-15T12:48:12.0000000-05:00,8072.15,True,True,True,False,False,11.81,True,True,True,True,False,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2900,2023-04-15T12:48:13.0000000-05:00,8072.15,True,True,True,False,False,11.75,True,True,True,True,False,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
2901,2023-04-15T12:48:14.0000000-05:00,8072.15,True,True,True,False,False,11.67,True,True,True,True,False,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
